Customer_ID,Customer_Name,Gender,Age,Age_Group,Geography_ID,Acquisition_Channel_ID,Customer_Segment,Registration_Date,Is_Active
8941,Ishita Iyer,Female,64,56-65,28,4,Premium,2025-02-08,True
8942,Pooja Verma,Female,65,56-65,27,6,Standard,2025-02-03,True
8943,Rohan Das,Male,42,36-45,17,2,Premium,2025-01-25,True
8944,Harsh Mehta,Male,50,46-55,6,5,Standard,2025-04-01,True
8945,Harsh Sharma,Male,49,46-55,26,1,Standard,2025-04-21,True
8946,Ananya Pillai,Female,59,56-65,23,2,Standard,2025-10-30,True
8947,Nandini Das,Female,36,36-45,20,2,Standard,2025-09-01,True
8948,Kavya Nair,Female,49,46-55,7,2,Inactive,2025-06-19,False
8949,Priya Naidu,Female,54,46-55,30,3,Inactive,2025-07-07,False
8950,Ishita Mehta,Female,45,36-45,18,3,VIP,2025-12-18,True
8951,Ananya Nair,Female,22,18-25,30,6,Standard,2025-09-02,True
8952,Priya Verma,Female,23,18-25,13,5,Premium,2025-05-27,True
8953,Kavya Kumar,Female,59,56-65,18,2,Standard,2025-03-30,True
8954,Shreya Sharma,Female,18,18-25,10,2,Standard,2025-07-10,True
8955,Swati Joshi,Female,35,26-35,16,1,Standard,2025-04-29,True
8956,Karan Iyer,Male,20,18-25,18,1,Standard,2025-05-19,True
8957,Rohan Das,Male,58,56-65,20,4,Standard,2025-09-04,True
8958,Aishwarya Kumar,Female,57,56-65,19,5,Standard,2025-10-10,True
8959,Swati Rao,Female,56,56-65,19,1,Standard,2025-03-01,True
8960,Divya Kumar,Female,35,26-35,14,3,Premium,2025-03-01,True
8961,Vivek Iyer,Male,51,46-55,1,2,Standard,2025-01-24,True
8962,Karan Reddy,Male,45,36-45,20,2,Standard,2025-05-03,True
8963,Aarav Mehta,Male,62,56-65,13,2,Standard,2025-12-17,True
8964,Sneha Reddy,Female,53,46-55,12,1,Standard,2025-02-03,True
8965,Aishwarya Nair,Female,20,18-25,11,3,Standard,2025-06-17,True
8966,Harsh Reddy,Male,48,46-55,12,2,Standard,2025-01-05,True
8967,Varun Rao,Male,41,36-45,1,3,Standard,2025-08-19,True
8968,Vikram Reddy,Male,27,26-35,16,4,Premium,2025-07-04,True
8969,Rohan Naidu,Male,51,46-55,16,5,Inactive,2025-12-05,False
8970,Vivek Das,Male,28,26-35,20,1,Inactive,2025-05-04,False
8971,Nikhil Naidu,Male,23,18-25,21,5,Inactive,2025-05-23,False
8972,Aarav Mehta,Male,49,46-55,9,2,Standard,2025-10-02,True
8973,Aishwarya Kumar,Female,32,26-35,22,4,VIP,2025-11-20,True
8974,Aditya Singh,Male,48,46-55,5,5,Premium,2025-05-27,True
8975,Sneha Pillai,Female,26,26-35,6,4,Standard,2025-09-14,True
8976,Manish Patel,Male,32,26-35,10,6,Standard,2025-01-23,True
8977,Rahul Kumar,Male,27,26-35,22,4,Standard,2025-11-30,True
8978,Divya Patel,Female,37,36-45,22,3,Standard,2025-08-22,True
8979,Aarav Das,Male,50,46-55,26,6,Premium,2025-02-12,True
8980,Vikram Joshi,Male,60,56-65,5,3,Premium,2025-11-03,True
8981,Aishwarya Rao,Female,56,56-65,16,3,Standard,2025-09-18,True
8982,Rahul Sharma,Male,57,56-65,8,5,Standard,2025-10-08,True
8983,Vivek Sharma,Male,56,56-65,6,5,Standard,2025-10-01,True
8984,Nandini Reddy,Female,35,26-35,12,3,Premium,2025-06-09,True
8985,Kavya Joshi,Female,37,36-45,5,5,Inactive,2025-08-26,False
8986,Varun Kumar,Male,45,36-45,18,2,Standard,2025-05-10,True
8987,Rohan Verma,Male,61,56-65,12,3,Inactive,2025-08-18,False
8988,Varun Iyer,Male,39,36-45,3,2,Inactive,2025-04-11,False
8989,Arjun Pillai,Male,42,36-45,11,2,Premium,2025-08-04,True
8990,Pooja Singh,Female,62,56-65,24,5,Premium,2025-08-15,True
8991,Aditya Verma,Male,24,18-25,27,4,Standard,2025-02-14,True
8992,Anil Patel,Male,32,26-35,8,3,Premium,2025-12-01,True
8993,Pooja Sharma,Female,25,18-25,7,3,Standard,2025-01-29,True
8994,Nikhil Nair,Male,23,18-25,3,2,Premium,2025-03-13,True
8995,Anil Gupta,Male,58,56-65,21,2,Standard,2025-08-22,True
8996,Vivek Iyer,Male,29,26-35,28,2,Premium,2025-01-21,True
8997,Divya Singh,Female,58,56-65,28,5,Standard,2025-08-04,True
8998,Aarav Mehta,Male,48,46-55,1,5,Standard,2025-05-26,True
8999,Riya Patel,Female,56,56-65,24,5,Standard,2025-08-08,True
9000,Siddharth Kumar,Male,57,56-65,19,3,VIP,2025-02-14,True
9001,Rahul Das,Male,51,46-55,10,5,Standard,2025-04-08,True
9002,Ananya Pillai,Female,54,46-55,8,2,Inactive,2025-07-08,False
9003,Rahul Das,Male,64,56-65,13,5,Standard,2025-07-22,True
9004,Vivek Gupta,Male,60,56-65,5,1,Standard,2025-05-05,True
9005,Vivek Singh,Male,38,36-45,25,2,Standard,2025-12-20,True
9006,Lakshmi Pillai,Female,56,56-65,3,1,Standard,2025-06-08,True
9007,Arjun Rao,Male,23,18-25,24,4,Premium,2025-12-09,True
9008,Lakshmi Singh,Female,39,36-45,20,2,Standard,2025-07-11,True
9009,Divya Kumar,Female,45,36-45,19,1,Standard,2025-05-25,True
9010,Ananya Patel,Female,29,26-35,6,4,Standard,2025-09-28,True
9011,Nandini Naidu,Female,60,56-65,7,5,Standard,2025-05-17,True
9012,Aishwarya Reddy,Female,19,18-25,12,2,Standard,2025-12-04,True
9013,Arjun Mehta,Male,28,26-35,20,6,Premium,2025-05-20,True
9014,Akash Naidu,Male,27,26-35,8,6,Standard,2025-02-13,True
9015,Manish Das,Male,49,46-55,5,6,Inactive,2025-10-14,False
9016,Nikhil Iyer,Male,28,26-35,3,2,Premium,2025-02-18,True
9017,Arjun Rao,Male,24,18-25,1,4,Inactive,2025-11-03,False
9018,Riya Iyer,Female,37,36-45,19,4,Standard,2025-12-12,True
9019,Nikhil Sharma,Male,55,46-55,15,6,Standard,2025-12-11,True
9020,Nandini Naidu,Female,45,36-45,22,2,Standard,2025-11-05,True
9021,Pooja Patel,Female,22,18-25,20,6,Premium,2025-11-20,True
9022,Sneha Kumar,Female,31,26-35,13,3,Standard,2025-08-31,True
9023,Vikram Naidu,Male,48,46-55,25,6,Standard,2025-01-07,True
9024,Neha Mehta,Female,27,26-35,7,2,VIP,2025-08-23,True
9025,Ananya Das,Female,60,56-65,9,3,Premium,2025-09-21,True
9026,Arjun Verma,Male,60,56-65,10,6,Premium,2025-08-01,True
9027,Harsh Reddy,Male,43,36-45,3,4,Standard,2025-12-31,True
9028,Aishwarya Joshi,Female,19,18-25,30,4,Standard,2025-12-03,True
9029,Shreya Rao,Female,52,46-55,9,5,Standard,2025-03-02,True
9030,Nandini Sharma,Female,24,18-25,27,2,Standard,2025-10-07,True
9031,Aarav Kumar,Male,54,46-55,11,4,Standard,2025-12-11,True
9032,Anil Patel,Male,61,56-65,28,3,Standard,2025-05-21,True
9033,Manish Kumar,Male,32,26-35,27,3,Inactive,2025-03-09,False
9034,Karan Nair,Male,22,18-25,1,1,Standard,2025-03-14,True
9035,Anil Sharma,Male,41,36-45,13,4,Premium,2025-08-20,True
9036,Ananya Joshi,Female,43,36-45,4,6,Standard,2025-03-05,True
9037,Kavya Patel,Female,37,36-45,6,1,Standard,2025-11-12,True
9038,Nikhil Das,Male,19,18-25,8,6,Standard,2025-05-14,True
9039,Neha Iyer,Female,18,18-25,25,2,Standard,2025-10-12,True
9040,Kavya Joshi,Female,53,46-55,12,1,Standard,2025-08-06,True
9041,Priya Kumar,Female,35,26-35,16,6,Standard,2025-10-10,True
9042,Riya Joshi,Female,55,46-55,15,4,Premium,2025-10-16,True
9043,Anil Singh,Male,41,36-45,20,6,VIP,2025-04-04,True
9044,Varun Pillai,Male,47,46-55,23,3,VIP,2025-05-23,True
9045,Aditya Joshi,Male,36,36-45,26,3,Standard,2025-05-31,True
9046,Meera Iyer,Female,28,26-35,2,1,Standard,2025-07-17,True
9047,Aditya Naidu,Male,28,26-35,24,6,Standard,2025-09-06,True
9048,Manish Nair,Male,29,26-35,29,1,Inactive,2025-08-03,False
9049,Aishwarya Naidu,Female,38,36-45,6,1,Standard,2025-06-22,True
9050,Sneha Singh,Female,49,46-55,15,5,Premium,2025-01-25,True
9051,Nikhil Joshi,Male,21,18-25,7,1,Standard,2025-09-06,True
9052,Ishita Pillai,Female,19,18-25,24,1,Standard,2025-02-15,True
9053,Lakshmi Patel,Female,29,26-35,8,5,Standard,2025-10-19,True
9054,Pooja Rao,Female,18,18-25,30,4,Standard,2025-10-13,True
9055,Aarav Singh,Male,30,26-35,3,5,Standard,2025-10-06,True
9056,Karan Singh,Male,46,46-55,29,6,Premium,2025-08-10,True
9057,Manish Das,Male,61,56-65,2,6,Premium,2025-08-04,True
9058,Priya Singh,Female,40,36-45,3,2,Inactive,2025-06-13,False
9059,Lakshmi Verma,Female,30,26-35,16,1,Premium,2025-02-03,True
9060,Priya Rao,Female,27,26-35,8,5,Premium,2025-09-28,True
9061,Riya Sharma,Female,19,18-25,1,5,Standard,2025-06-27,True
9062,Karan Gupta,Male,56,56-65,7,3,Standard,2025-12-09,True
9063,Akash Pillai,Male,59,56-65,4,2,Standard,2025-06-02,True
9064,Manish Patel,Male,45,36-45,2,4,Standard,2025-07-31,True
9065,Rahul Gupta,Male,20,18-25,21,4,Standard,2025-05-02,True
9066,Neha Pillai,Female,52,46-55,2,2,Premium,2025-11-26,True
9067,Neha Sharma,Female,46,46-55,23,5,Premium,2025-11-26,True
9068,Ananya Sharma,Female,39,36-45,11,5,Premium,2025-10-26,True
9069,Ishita Patel,Female,35,26-35,9,5,Standard,2025-11-30,True
9070,Priya Rao,Female,57,56-65,2,2,Standard,2025-12-24,True
9071,Karan Gupta,Male,29,26-35,5,3,Standard,2025-06-05,True
9072,Siddharth Naidu,Male,34,26-35,24,3,Inactive,2025-01-23,False
9073,Karan Singh,Male,19,18-25,8,4,Standard,2025-11-27,True
9074,Nikhil Mehta,Male,42,36-45,29,1,Inactive,2025-10-17,False
9075,Arjun Patel,Male,30,26-35,8,4,Standard,2025-03-30,True
9076,Vikram Gupta,Male,32,26-35,7,2,Standard,2025-05-23,True
9077,Nandini Rao,Female,50,46-55,4,4,VIP,2025-08-01,True
9078,Harsh Rao,Male,28,26-35,21,5,Standard,2025-11-10,True
9079,Aditya Singh,Male,47,46-55,10,6,Standard,2025-12-20,True
9080,Ishita Reddy,Female,46,46-55,21,6,VIP,2025-01-15,True
9081,Ananya Gupta,Female,64,56-65,18,1,Standard,2025-02-01,True
9082,Ananya Kumar,Female,62,56-65,20,5,VIP,2025-05-16,True
9083,Priya Nair,Female,48,46-55,2,4,Standard,2025-06-18,True
9084,Harsh Mehta,Male,19,18-25,25,6,Standard,2025-02-27,True
9085,Ishita Verma,Female,62,56-65,14,3,Standard,2025-11-30,True
9086,Swati Iyer,Female,44,36-45,22,1,Standard,2025-02-05,True
9087,Vikram Singh,Male,44,36-45,5,3,Standard,2025-02-02,True
9088,Vivek Rao,Male,22,18-25,14,2,Standard,2025-03-31,True
9089,Lakshmi Reddy,Female,35,26-35,6,2,Premium,2025-12-06,True
9090,Shreya Nair,Female,42,36-45,19,4,Premium,2025-04-18,True
9091,Divya Reddy,Female,56,56-65,9,5,Standard,2025-07-12,True
9092,Anil Rao,Male,61,56-65,18,1,Premium,2025-11-29,True
9093,Anil Mehta,Male,46,46-55,27,2,Standard,2025-05-17,True
9094,Arjun Kumar,Male,24,18-25,6,5,VIP,2025-09-25,True
9095,Priya Das,Female,30,26-35,13,6,Premium,2025-07-12,True
9096,Arjun Mehta,Male,32,26-35,23,3,Standard,2025-08-27,True
9097,Nikhil Iyer,Male,28,26-35,20,3,Inactive,2025-03-07,False
9098,Siddharth Gupta,Male,33,26-35,18,3,Standard,2025-11-12,True
9099,Arjun Reddy,Male,37,36-45,30,2,Standard,2025-07-05,True
9100,Shreya Pillai,Female,55,46-55,23,4,Premium,2025-01-05,True
9101,Nandini Das,Female,64,56-65,21,6,Standard,2025-09-19,True
9102,Arjun Mehta,Male,63,56-65,30,2,Standard,2025-06-10,True
9103,Siddharth Rao,Male,37,36-45,8,6,Standard,2025-06-27,True
9104,Anil Kumar,Male,56,56-65,22,5,Standard,2025-09-25,True
9105,Aishwarya Reddy,Female,18,18-25,15,3,Standard,2025-09-28,True
9106,Neha Pillai,Female,35,26-35,6,4,Premium,2025-10-27,True
9107,Aarav Pillai,Male,24,18-25,18,5,Standard,2025-08-03,True
9108,Rahul Mehta,Male,54,46-55,5,3,Standard,2025-03-30,True
9109,Arjun Mehta,Male,44,36-45,18,1,Inactive,2025-08-26,False
9110,Rahul Naidu,Male,51,46-55,4,5,Standard,2025-11-27,True
9111,Varun Verma,Male,27,26-35,3,5,Inactive,2025-10-12,False
9112,Karan Singh,Male,40,36-45,21,1,Standard,2025-07-09,True
9113,Vikram Naidu,Male,19,18-25,2,2,Premium,2025-02-12,True
9114,Priya Verma,Female,26,26-35,26,4,Standard,2025-11-09,True
9115,Kavya Naidu,Female,31,26-35,22,1,Standard,2025-08-08,True
9116,Vivek Reddy,Male,52,46-55,14,5,Premium,2025-03-30,True
9117,Akash Rao,Male,54,46-55,6,5,Inactive,2025-01-27,False
9118,Anil Nair,Male,61,56-65,9,5,Premium,2025-05-17,True
9119,Riya Pillai,Female,53,46-55,20,4,Standard,2025-07-30,True
9120,Arjun Iyer,Male,41,36-45,15,1,Standard,2025-01-11,True
9121,Aarav Naidu,Male,48,46-55,8,4,Standard,2025-07-25,True
9122,Pooja Gupta,Female,48,46-55,29,1,VIP,2025-06-19,True
9123,Sneha Das,Female,20,18-25,7,3,Standard,2025-08-03,True
9124,Priya Verma,Female,42,36-45,16,6,Inactive,2025-12-04,False
9125,Manish Verma,Male,27,26-35,26,4,Premium,2025-01-15,True
9126,Aishwarya Rao,Female,57,56-65,23,2,Premium,2025-12-24,True
9127,Priya Gupta,Female,20,18-25,1,5,Standard,2025-03-31,True
9128,Nikhil Pillai,Male,35,26-35,17,4,Standard,2025-02-19,True
9129,Rohan Naidu,Male,38,36-45,30,5,Standard,2025-12-19,True
9130,Aarav Naidu,Male,55,46-55,3,2,Standard,2025-06-24,True
9131,Akash Verma,Male,56,56-65,12,5,Inactive,2025-07-12,False
9132,Akash Gupta,Male,37,36-45,11,2,Standard,2025-07-20,True
9133,Siddharth Singh,Male,42,36-45,6,2,Premium,2025-01-25,True
9134,Rohan Pillai,Male,46,46-55,8,4,Premium,2025-12-16,True
9135,Shreya Naidu,Female,20,18-25,17,1,Standard,2025-12-30,True
9136,Nikhil Mehta,Male,47,46-55,16,5,Premium,2025-09-27,True
9137,Karan Reddy,Male,36,36-45,23,6,Standard,2025-07-01,True
9138,Shreya Rao,Female,32,26-35,3,1,Premium,2025-07-30,True
9139,Divya Das,Female,63,56-65,15,3,Standard,2025-06-13,True
9140,Lakshmi Reddy,Female,35,26-35,17,5,Inactive,2025-04-01,False
9141,Pooja Kumar,Female,57,56-65,4,6,Standard,2025-11-08,True
9142,Ishita Nair,Female,35,26-35,15,3,Standard,2025-06-20,True
9143,Nandini Naidu,Female,44,36-45,17,3,Inactive,2025-03-29,False
9144,Riya Kumar,Female,41,36-45,9,3,Standard,2025-09-29,True
9145,Vivek Mehta,Male,64,56-65,28,2,Premium,2025-03-12,True
9146,Aarav Iyer,Male,65,56-65,19,6,Standard,2025-10-25,True
9147,Aishwarya Das,Female,46,46-55,4,6,Inactive,2025-01-19,False
9148,Aarav Kumar,Male,60,56-65,8,5,Standard,2025-03-08,True
9149,Aarav Naidu,Male,54,46-55,10,1,Premium,2025-05-14,True
9150,Siddharth Kumar,Male,50,46-55,7,2,Standard,2025-02-19,True
9151,Aarav Das,Male,63,56-65,14,6,Standard,2025-12-16,True
9152,Anil Nair,Male,57,56-65,3,1,Standard,2025-11-08,True
9153,Harsh Nair,Male,64,56-65,15,6,Standard,2025-08-01,True
9154,Siddharth Verma,Male,35,26-35,24,4,Standard,2025-01-02,True
9155,Sneha Reddy,Female,65,56-65,29,4,Standard,2025-11-28,True
9156,Varun Das,Male,19,18-25,23,1,Standard,2025-05-10,True
9157,Kavya Kumar,Female,52,46-55,16,2,Standard,2025-07-18,True
9158,Manish Rao,Male,50,46-55,28,6,Standard,2025-02-13,True
9159,Aditya Nair,Male,64,56-65,20,2,Standard,2025-05-21,True
9160,Neha Mehta,Female,36,36-45,10,2,Standard,2025-10-02,True
9161,Vivek Joshi,Male,41,36-45,30,4,Standard,2025-04-06,True
9162,Anil Patel,Male,60,56-65,24,2,Standard,2025-05-30,True
9163,Ananya Pillai,Female,51,46-55,10,4,Standard,2025-06-02,True
9164,Varun Kumar,Male,36,36-45,27,5,Inactive,2025-01-24,False
9165,Akash Verma,Male,57,56-65,20,5,Premium,2025-09-07,True
9166,Akash Mehta,Male,34,26-35,18,1,Standard,2025-03-23,True
9167,Shreya Joshi,Female,24,18-25,3,3,Standard,2025-06-14,True
9168,Varun Gupta,Male,64,56-65,7,4,VIP,2025-05-03,True
9169,Aarav Nair,Male,21,18-25,26,4,Premium,2025-03-29,True
9170,Karan Kumar,Male,59,56-65,17,1,Premium,2025-10-25,True
9171,Ishita Das,Female,23,18-25,26,1,Standard,2025-09-01,True
9172,Karan Singh,Male,23,18-25,26,5,Standard,2025-02-26,True
9173,Ishita Singh,Female,56,56-65,15,5,Standard,2025-07-14,True
9174,Priya Mehta,Female,35,26-35,3,4,Standard,2025-12-06,True
9175,Ishita Verma,Female,20,18-25,2,4,Standard,2025-02-26,True
9176,Varun Reddy,Male,60,56-65,24,2,Standard,2025-11-14,True
9177,Lakshmi Gupta,Female,19,18-25,20,4,Standard,2025-02-25,True
9178,Shreya Patel,Female,34,26-35,19,5,Premium,2025-03-15,True
9179,Shreya Iyer,Female,44,36-45,24,1,Standard,2025-05-24,True
9180,Aditya Nair,Male,52,46-55,12,6,Standard,2025-02-24,True
9181,Nikhil Singh,Male,50,46-55,27,4,Standard,2025-02-24,True
9182,Kavya Das,Female,61,56-65,28,5,Standard,2025-12-25,True
9183,Divya Gupta,Female,56,56-65,24,2,Premium,2025-09-10,True
9184,Nikhil Kumar,Male,61,56-65,12,5,Standard,2025-10-16,True
9185,Siddharth Verma,Male,64,56-65,22,5,Standard,2025-05-17,True
9186,Arjun Rao,Male,22,18-25,3,6,Premium,2025-02-04,True
9187,Siddharth Joshi,Male,22,18-25,24,2,Standard,2025-09-07,True
9188,Neha Gupta,Female,40,36-45,7,5,Standard,2025-04-19,True
9189,Neha Joshi,Female,58,56-65,21,4,Premium,2025-08-04,True
9190,Sneha Singh,Female,60,56-65,14,4,Standard,2025-05-15,True
9191,Vivek Patel,Male,39,36-45,22,2,Standard,2025-05-18,True
9192,Vikram Sharma,Male,47,46-55,3,6,Premium,2025-03-14,True
9193,Neha Singh,Female,34,26-35,16,5,Standard,2025-09-25,True
9194,Ananya Gupta,Female,38,36-45,13,3,Inactive,2025-03-02,False
9195,Arjun Joshi,Male,19,18-25,13,4,Premium,2025-03-20,True
9196,Sneha Das,Female,37,36-45,11,1,Premium,2025-07-30,True
9197,Siddharth Das,Male,21,18-25,3,6,Standard,2025-07-25,True
9198,Aarav Naidu,Male,45,36-45,21,3,Premium,2025-07-06,True
9199,Rohan Gupta,Male,43,36-45,27,2,Standard,2025-03-29,True
9200,Varun Rao,Male,19,18-25,11,6,Standard,2025-03-20,True
9201,Nikhil Singh,Male,18,18-25,6,4,Premium,2025-12-26,True
9202,Vikram Pillai,Male,21,18-25,13,6,VIP,2025-06-21,True
9203,Swati Rao,Female,51,46-55,16,6,Standard,2025-01-10,True
9204,Meera Mehta,Female,22,18-25,2,6,Standard,2025-01-12,True
9205,Shreya Nair,Female,24,18-25,12,5,Standard,2025-12-11,True
9206,Vikram Joshi,Male,19,18-25,21,5,Standard,2025-02-20,True
9207,Riya Pillai,Female,59,56-65,27,6,Premium,2025-08-21,True
9208,Shreya Singh,Female,34,26-35,10,5,Standard,2025-10-21,True
9209,Arjun Nair,Male,53,46-55,26,1,Standard,2025-05-22,True
9210,Vivek Nair,Male,30,26-35,13,3,Standard,2025-10-30,True
9211,Nikhil Pillai,Male,45,36-45,2,1,Premium,2025-03-19,True
9212,Meera Rao,Female,63,56-65,14,4,Standard,2025-08-04,True
9213,Sneha Nair,Female,32,26-35,28,3,Inactive,2025-02-19,False
9214,Riya Iyer,Female,60,56-65,3,3,Premium,2025-10-03,True
9215,Pooja Joshi,Female,59,56-65,30,5,Standard,2025-11-10,True
9216,Manish Pillai,Male,25,18-25,23,1,Standard,2025-12-15,True
9217,Divya Verma,Female,41,36-45,16,3,Inactive,2025-03-29,False
9218,Nikhil Iyer,Male,48,46-55,14,4,Standard,2025-06-07,True
9219,Riya Reddy,Female,52,46-55,13,5,Standard,2025-11-05,True
9220,Vikram Sharma,Male,52,46-55,2,5,Inactive,2025-03-13,False
9221,Aditya Joshi,Male,62,56-65,11,6,Standard,2025-08-28,True
9222,Siddharth Patel,Male,23,18-25,20,1,Premium,2025-02-02,True
9223,Aditya Mehta,Male,59,56-65,19,3,Standard,2025-11-18,True
9224,Nikhil Nair,Male,25,18-25,6,4,Standard,2025-12-03,True
9225,Karan Iyer,Male,38,36-45,13,4,Premium,2025-01-23,True
9226,Nikhil Kumar,Male,50,46-55,18,3,Standard,2025-02-09,True
9227,Manish Kumar,Male,19,18-25,3,3,Premium,2025-02-16,True
9228,Pooja Pillai,Female,34,26-35,24,2,Premium,2025-08-17,True
9229,Manish Nair,Male,22,18-25,29,1,Standard,2025-09-24,True
9230,Neha Nair,Female,64,56-65,14,5,Inactive,2025-01-11,False
9231,Nikhil Gupta,Male,34,26-35,30,5,Standard,2025-01-15,True
9232,Swati Naidu,Female,24,18-25,24,6,Standard,2025-05-31,True
9233,Kavya Reddy,Female,30,26-35,16,2,Standard,2025-02-24,True
9234,Rahul Patel,Male,22,18-25,10,3,Standard,2025-04-28,True
9235,Neha Iyer,Female,20,18-25,6,5,Standard,2025-10-06,True
9236,Riya Das,Female,63,56-65,29,6,Inactive,2025-11-21,False
9237,Pooja Pillai,Female,29,26-35,28,4,Premium,2025-09-08,True
9238,Vivek Sharma,Male,40,36-45,14,2,Standard,2025-04-09,True
9239,Siddharth Gupta,Male,20,18-25,23,5,Standard,2025-01-23,True
9240,Sneha Das,Female,61,56-65,8,5,Premium,2025-11-23,True
9241,Priya Patel,Female,42,36-45,3,3,Standard,2025-01-04,True
9242,Varun Nair,Male,58,56-65,21,5,Standard,2025-03-18,True
9243,Siddharth Singh,Male,57,56-65,30,5,Standard,2025-12-22,True
9244,Shreya Pillai,Female,61,56-65,11,4,Inactive,2025-07-05,False
9245,Riya Naidu,Female,39,36-45,13,2,Inactive,2025-04-07,False
9246,Shreya Singh,Female,37,36-45,29,4,Premium,2025-02-02,True
9247,Nandini Rao,Female,47,46-55,17,3,Standard,2025-12-06,True
9248,Siddharth Rao,Male,25,18-25,20,6,Premium,2025-10-28,True
9249,Ishita Das,Female,21,18-25,12,4,Standard,2025-03-07,True
9250,Nandini Pillai,Female,43,36-45,25,2,Standard,2025-02-19,True
9251,Rohan Reddy,Male,41,36-45,28,2,Standard,2025-01-18,True
9252,Rohan Sharma,Male,28,26-35,9,4,Standard,2025-12-07,True
9253,Divya Gupta,Female,53,46-55,30,4,Standard,2025-05-31,True
9254,Aarav Iyer,Male,21,18-25,20,6,Inactive,2025-01-04,False
9255,Meera Kumar,Female,54,46-55,20,6,Standard,2025-05-26,True
9256,Pooja Reddy,Female,39,36-45,28,6,Premium,2025-05-13,True
9257,Vikram Mehta,Male,54,46-55,3,4,Standard,2025-01-26,True
9258,Rohan Gupta,Male,58,56-65,11,4,Inactive,2025-01-21,False
9259,Lakshmi Iyer,Female,32,26-35,21,2,Inactive,2025-11-28,False
9260,Nandini Das,Female,35,26-35,8,6,Standard,2025-01-31,True
9261,Aishwarya Singh,Female,53,46-55,11,2,Premium,2025-12-19,True
9262,Akash Singh,Male,64,56-65,7,4,Inactive,2025-11-30,False
9263,Vikram Gupta,Male,23,18-25,3,3,Standard,2025-02-21,True
9264,Pooja Sharma,Female,45,36-45,27,3,Standard,2025-01-14,True
9265,Kavya Sharma,Female,64,56-65,13,5,Standard,2025-09-19,True
9266,Karan Pillai,Male,53,46-55,6,4,Standard,2025-05-07,True
9267,Aarav Sharma,Male,55,46-55,26,6,Standard,2025-05-23,True
9268,Arjun Verma,Male,48,46-55,4,3,Standard,2025-09-09,True
9269,Arjun Joshi,Male,48,46-55,26,3,Inactive,2025-02-03,False
9270,Aditya Kumar,Male,24,18-25,25,6,Standard,2025-11-17,True
9271,Vivek Singh,Male,65,56-65,20,2,Standard,2025-09-11,True
9272,Varun Patel,Male,57,56-65,20,3,Standard,2025-01-13,True
9273,Manish Pillai,Male,54,46-55,18,4,Standard,2025-08-08,True
9274,Aditya Das,Male,36,36-45,4,2,Standard,2025-08-30,True
9275,Neha Mehta,Female,46,46-55,10,3,Premium,2025-09-08,True
9276,Siddharth Singh,Male,34,26-35,5,2,Standard,2025-07-06,True
9277,Karan Sharma,Male,30,26-35,4,2,Standard,2025-02-11,True
9278,Kavya Kumar,Female,65,56-65,7,5,Inactive,2025-06-09,False
9279,Nandini Nair,Female,21,18-25,8,2,Standard,2025-06-25,True
9280,Neha Nair,Female,29,26-35,5,3,Standard,2025-03-11,True
9281,Priya Naidu,Female,57,56-65,6,6,Standard,2025-02-10,True
9282,Vikram Gupta,Male,51,46-55,13,2,Standard,2025-09-07,True
9283,Rahul Gupta,Male,50,46-55,29,3,Standard,2025-03-26,True
9284,Anil Gupta,Male,45,36-45,14,1,Standard,2025-12-19,True
9285,Nikhil Das,Male,53,46-55,19,2,Standard,2025-08-18,True
9286,Arjun Verma,Male,27,26-35,3,3,Standard,2025-05-16,True
9287,Riya Nair,Female,34,26-35,26,1,Standard,2025-12-18,True
9288,Manish Reddy,Male,60,56-65,6,2,Premium,2025-06-03,True
9289,Rohan Kumar,Male,46,46-55,6,3,Premium,2025-11-21,True
9290,Nandini Sharma,Female,32,26-35,17,5,Standard,2025-08-06,True
9291,Ishita Das,Female,38,36-45,6,6,Standard,2025-06-13,True
9292,Nikhil Verma,Male,48,46-55,21,3,Standard,2025-07-30,True
9293,Priya Singh,Female,36,36-45,18,3,Standard,2025-05-27,True
9294,Lakshmi Nair,Female,64,56-65,22,4,Standard,2025-06-25,True
9295,Akash Rao,Male,40,36-45,12,5,VIP,2025-10-29,True
9296,Nikhil Naidu,Male,58,56-65,17,5,Standard,2025-05-18,True
9297,Shreya Gupta,Female,34,26-35,9,6,Standard,2025-10-12,True
9298,Aishwarya Joshi,Female,56,56-65,25,1,Premium,2025-02-05,True
9299,Anil Sharma,Male,52,46-55,27,2,Premium,2025-02-11,True
9300,Arjun Pillai,Male,45,36-45,4,6,Standard,2025-07-02,True
9301,Harsh Mehta,Male,54,46-55,15,2,Standard,2025-01-16,True
9302,Harsh Gupta,Male,60,56-65,20,5,Standard,2025-02-18,True
9303,Karan Rao,Male,27,26-35,21,5,VIP,2025-08-16,True
9304,Riya Pillai,Female,57,56-65,18,5,Standard,2025-02-08,True
9305,Aditya Nair,Male,51,46-55,10,1,Standard,2025-10-12,True
9306,Aarav Iyer,Male,42,36-45,14,4,VIP,2025-02-09,True
9307,Nandini Patel,Female,57,56-65,8,4,Premium,2025-05-04,True
9308,Anil Das,Male,31,26-35,13,3,Standard,2025-05-17,True
9309,Neha Naidu,Female,41,36-45,23,5,Inactive,2025-03-15,False
9310,Aditya Nair,Male,51,46-55,18,5,Standard,2025-04-19,True
9311,Aditya Verma,Male,56,56-65,3,4,Standard,2025-12-16,True
